,case_id,sanctioning_state,sanctioned_state,begin,end,trade,arms,military,financial,travel,other,trade_obj,arms_obj,military_obj,financial_obj,travel_obj,other_obj,trade_suc,arms_suc,military_suc,financial_suc,travel_suc,other_suc,objective,success
1201,1202,Ukraine,Somalia,2009,2022,0,1,1,1,1,0,NA,end_war,human_rights,human_rights,human_rights,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,"end_war,human_rights","ongoing,ongoing"
1202,1203,Moldova,Somalia,2009,2022,0,1,1,1,1,0,NA,end_war,human_rights,human_rights,human_rights,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,"end_war,human_rights","ongoing,ongoing"
1203,1204,Armenia,Somalia,2009,2022,0,1,1,1,1,0,NA,end_war,human_rights,human_rights,human_rights,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,"end_war,human_rights","ongoing,ongoing"
1204,1205,Switzerland,Somalia,2009,2022,1,1,1,1,1,0,end_war,human_rights,human_rights,human_rights,human_rights,NA,ongoing,ongoing,ongoing,ongoing,ongoing,NA,"end_war,human_rights","ongoing,ongoing"
1205,1206,Uzbekistan,Tajikistan,2009,2009,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1206,1207,Russia,Ukraine,2009,2009,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
1207,1208,Russia,Belarus,2010,2010,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
1208,1209,United States,Colombia,2010,2021,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1209,1210,African Union,Cote d'Ivoire,2010,2011,0,0,0,0,0,1,NA,NA,NA,NA,NA,end_war,NA,NA,NA,NA,NA,success_total,"end_war,democracy","success_total,success_total"
1210,1211,ECOWAS,Cote d'Ivoire,2010,2011,0,0,0,0,0,1,NA,NA,NA,NA,NA,end_war,NA,NA,NA,NA,NA,success_total,end_war,success_total
1211,1212,EU,Eritrea,2010,2018,0,1,1,1,1,0,NA,end_war,end_war,end_war,end_war,NA,NA,success_total,success_total,success_total,success_total,NA,end_war,success_total
1212,1213,Switzerland,Guinea,2010,2014,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1213,1214,Canada,Iran,2010,2016,1,1,0,1,0,0,prevent_war,prevent_war,NA,prevent_war,NA,NA,success_total,success_total,NA,success_total,NA,NA,prevent_war,success_total
1214,1215,Korea,Iran,2010,2012,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,prevent_war,failed
1215,1216,South,Iran,2010,2012,1,0,0,0,0,0,prevent_war,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,prevent_war,failed
1216,1217,UN,Iran,2010,2016,1,1,1,1,0,0,prevent_war,prevent_war,prevent_war,prevent_war,NA,NA,success_total,success_total,success_total,success_total,NA,NA,prevent_war,success_total
1217,1218,UN,Iraq,2010,2022,0,1,0,0,0,0,NA,prevent_war,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,NA,prevent_war,ongoing
1218,1219,Korea,Korea,2010,2022,1,0,0,0,1,1,end_war,NA,NA,NA,human_rights,democracy,ongoing,NA,NA,NA,ongoing,ongoing,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
1219,1220,South,Korea,2010,2022,1,0,0,0,1,1,end_war,NA,NA,NA,human_rights,democracy,ongoing,NA,NA,NA,ongoing,ongoing,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
1220,1221,Korea,North,2010,2022,1,0,0,0,1,1,end_war,NA,NA,NA,human_rights,democracy,ongoing,NA,NA,NA,ongoing,ongoing,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
1221,1222,South,North,2010,2022,1,0,0,0,1,1,end_war,NA,NA,NA,human_rights,democracy,ongoing,NA,NA,NA,ongoing,ongoing,"end_war,human_rights,democracy","ongoing,ongoing,ongoing"
1222,1223,United States,Korea,2010,2022,1,0,0,1,0,0,prevent_war,NA,NA,prevent_war,NA,NA,ongoing,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1223,1224,United States,North,2010,2022,1,0,0,1,0,0,prevent_war,NA,NA,prevent_war,NA,NA,ongoing,NA,NA,ongoing,NA,NA,prevent_war,ongoing
1224,1225,Uzbekistan,Kyrgyzstan,2010,2010,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1225,1226,African Union,Malagasy Republic,2010,2013,0,0,0,1,1,0,NA,NA,NA,democracy,democracy,NA,NA,NA,NA,success_total,success_total,NA,democracy,success_total
1226,1227,EU,Malagasy Republic,2010,2014,0,0,0,1,0,0,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,democracy,success_total
1227,1228,EU,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1228,1229,Croatia,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1229,1230,Macedonia,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1230,1231,Montenegro,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1231,1232,Iceland,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1232,1233,Albania,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1233,1234,Bosnia and Herzegovina,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1234,1235,Liechtenstein,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1235,1236,Norway,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1236,1237,Moldova,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1237,1238,Armenia,Myanmar,2010,2013,1,1,1,1,1,0,human_rights,human_rights,human_rights,human_rights,human_rights,NA,success_part,success_part,success_part,success_part,success_part,NA,human_rights,success_part
1238,1239,African Union,Niger,2010,2011,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_total,democracy,success_total
1239,1240,China,Norway,2010,2017,0,0,0,0,0,1,NA,NA,NA,NA,NA,democracy,NA,NA,NA,NA,NA,success_part,"democracy,human_rights","success_part,success_part"
1240,1241,China,Norway,2010,2018,1,0,0,0,1,0,policy_change,NA,NA,NA,policy_change,NA,failed,NA,NA,NA,failed,NA,policy_change,failed
1241,1242,United States,Somalia,2010,2022,1,0,0,1,0,0,end_war,NA,NA,prevent_war,NA,NA,ongoing,NA,NA,ongoing,NA,NA,"end_war,prevent_war","ongoing,ongoing"
1242,1243,UN,Sudan,2010,2022,0,0,1,0,0,0,NA,NA,human_rights,NA,NA,NA,NA,NA,ongoing,NA,NA,NA,"human_rights,end_war","ongoing,ongoing"
1243,1244,Libya,Switzerland,2010,2011,1,0,0,0,0,0,policy_change,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,policy_change,failed
1244,1245,Uzbekistan,Tajikistan,2010,2010,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,failed,NA,NA,NA,NA,NA,other,failed
1245,1246,EU,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1246,1247,Turkey,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1247,1248,Croatia,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1248,1249,Macedonia,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1249,1250,Montenegro,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1250,1251,Iceland,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1251,1252,Albania,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1252,1253,Bosnia and Herzegovina,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1253,1254,Serbia,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1254,1255,Liechtenstein,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1255,1256,Norway,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1256,1257,Ukraine,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1257,1258,Moldova,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1258,1259,Armenia,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1259,1260,Georgia,Afghanistan,2011,2022,0,1,1,1,1,0,NA,terrorism,terrorism,terrorism,terrorism,NA,NA,ongoing,ongoing,ongoing,ongoing,NA,terrorism,ongoing
1260,1261,United States,Afghanistan,2011,2022,0,1,1,0,0,0,NA,terrorism,terrorism,NA,NA,NA,NA,ongoing,ongoing,NA,NA,NA,terrorism,ongoing
1261,1262,EU,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1262,1263,Croatia,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1263,1264,Macedonia,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1264,1265,Montenegro,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1265,1266,Bosnia and Herzegovina,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1266,1267,Iceland,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1267,1268,Albania,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1268,1269,Serbia,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1269,1270,Liechtenstein,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1270,1271,Norway,Belarus,2011,2016,1,1,1,1,1,0,democracy,human_rights,human_rights,human_rights,human_rights,NA,success_total,success_part,success_part,success_part,success_part,NA,"democracy,human_rights","success_total,success_part"
1271,1272,United States,Belize,2011,2022,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1272,1273,United States,Bolivia,2011,2022,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1273,1274,EU,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1274,1275,Turkey,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1275,1276,Montenegro,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1276,1277,Albania,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1277,1278,Liechtenstein,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1278,1279,Armenia,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1279,1280,Georgia,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1280,1281,Iceland,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1281,1282,Norway,Bosnia and Herzegovina,2011,2022,0,0,0,1,1,0,NA,NA,NA,prevent_war,prevent_war,NA,NA,NA,NA,ongoing,ongoing,NA,prevent_war,ongoing
1282,1283,United States,Colombia,2011,2014,1,0,0,1,0,0,other,NA,NA,other,NA,NA,success_total,NA,NA,success_total,NA,NA,other,success_total
1283,1284,United States,Costa Rica,2011,2022,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1284,1285,EU,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1285,1286,Turkey,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1286,1287,Croatia,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1287,1288,Macedonia,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1288,1289,Montenegro,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1289,1290,Iceland,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1290,1291,Albania,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1291,1292,Bosnia and Herzegovina,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1292,1293,Serbia,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1293,1294,Liechtenstein,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1294,1295,Norway,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1295,1296,Ukraine,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1296,1297,Moldova,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1297,1298,Armenia,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1298,1299,Georgia,Cote d'Ivoire,2011,2016,0,0,0,1,1,0,NA,NA,NA,end_war,human_rights,NA,NA,NA,NA,success_total,success_total,NA,"end_war,human_rights","success_total,success_total"
1299,1300,United States,Dominican Republic,2011,2022,1,0,0,1,0,0,other,NA,NA,other,NA,NA,ongoing,NA,NA,ongoing,NA,NA,other,ongoing
1300,1301,Canada,Egypt,2011,2016,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_part,NA,NA,other,success_part
1301,1302,Canada,Arab Rep.,2011,2016,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_part,NA,NA,other,success_part
1302,1303,EU,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1303,1304,Croatia,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1304,1305,Macedonia,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1305,1306,Albania,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1306,1307,Montenegro,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1307,1308,Iceland,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1308,1309,Bosnia and Herzegovina,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1309,1310,Serbia,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1310,1311,Liechtenstein,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1311,1312,Norway,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1312,1313,Moldova,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1313,1314,Georgia,Egypt,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1314,1315,EU,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1315,1316,Croatia,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1316,1317,Macedonia,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1317,1318,Albania,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1318,1319,Montenegro,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1319,1320,Iceland,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1320,1321,Bosnia and Herzegovina,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1321,1322,Serbia,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1322,1323,Liechtenstein,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1323,1324,Norway,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1324,1325,Moldova,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1325,1326,Georgia,Arab Rep.,2011,2021,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,success_total,NA,NA,other,success_total
1326,1327,Switzerland,Egypt,2011,2017,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,failed,NA,NA,other,failed
1327,1328,Switzerland,Arab Rep.,2011,2017,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,failed,NA,NA,other,failed
1328,1329,UN,Eritrea,2011,2018,1,0,0,0,0,0,end_war,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,end_war,success_total
1329,1330,Australia,Fiji,2011,2014,0,1,0,0,0,0,NA,democracy,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,democracy,success_total
1330,1331,United States,Guatemala,2011,2022,0,0,0,1,0,0,NA,NA,NA,other,NA,NA,NA,NA,NA,ongoing,NA,NA,other,ongoing
1331,1332,Australia,Indonesia,2011,2011,1,0,0,0,0,0,other,NA,NA,NA,NA,NA,success_total,NA,NA,NA,NA,NA,other,success_total
